?matrix_label	?char_number	?char_label	?symbol	?state_label	?entity	?entity_label	?quality	?quality_label	?related_entity	?related_entity_label	?attributes
Ishii_Imamura_2007.xml	0	First and third infraorbitals	0	separated	<http://purl.obolibrary.org/obo/UBERON_2000223>	infraorbital 1	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_2001408>	infraorbital 3	structure
Nesbitt_2011.xml	323	Femur, distal condyles of the femur divided posteriorly:	0	less than 1/4 the length of the shaft	<http://purl.org/phenoscape/uuid/96a5d190-9593-4a0e-94d2-a0635e8ce143>	[condyle of femur and (part_of some distal region)]	<http://purl.obolibrary.org/obo/PATO_0000574>	decreased length	<http://purl.obolibrary.org/obo/UBERON_0006862>	diaphysis of femur	size
Chen_1994.xml	36	Transcapular ligament	1	ossified ligament of supracleithrum proximally attached only to exoccipital and partially fused with latter	<http://purl.obolibrary.org/obo/UBERON_2001683>	transcapular ligament	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0001693>	exoccipital bone	structure
Chen_1994.xml	36	Transcapular ligament	1	ossified ligament of supracleithrum proximally attached only to exoccipital and partially fused with latter	<http://purl.obolibrary.org/obo/UBERON_2001683>	transcapular ligament	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2000594>	supracleithrum	structure
Chen_1994.xml	36	Transcapular ligament	0	transcapular ligament mostly ossified and proximally attached to basioccipital-exocciptal suture	<http://purl.obolibrary.org/obo/UBERON_2001683>	transcapular ligament	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2002038>	basioccipital-exoccipital joint	structure
Baez_Harrison_2005.xml	47	clavicle ? scapula	2	lateral end is fused to scapula	<http://purl.org/phenoscape/uuid/d244bc4c-4fdd-46c6-be30-cd8f12b29db7>	[lateral margin and (part_of some clavicle)]	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_0006849>	scapula	structure
Fang_2003.xml	4	Relative position between dorsal and anal fin insertions	2	dorsal-fin insertion posterior to the anal-fin origin	<http://purl.obolibrary.org/obo/UBERON_0003097>	dorsal fin	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_4000163>	anal fin	position
Fang_2003.xml	4	Relative position between dorsal and anal fin insertions	0	dorsal-fin insertion anterior to the anal-fin origin	<http://purl.obolibrary.org/obo/UBERON_0003097>	dorsal fin	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_4000163>	anal fin	position
Fang_2003.xml	4	Relative position between dorsal and anal fin insertions	1	dorsal-fin insertion approximately dorsal to the anal-fin origin	<http://purl.obolibrary.org/obo/UBERON_0003097>	dorsal fin	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_4000163>	anal fin	position
Hoshino_2001.xml	15	Articulation of hypurals 1 and 2 to preural centrum 1	0	hypural 1 and 2 in contact with preural centrum 1, lacking a large articulation surface	<http://purl.obolibrary.org/obo/UBERON_2001561>	hypural 2	<http://purl.obolibrary.org/obo/PATO_0001961>	in contact with	<http://purl.obolibrary.org/obo/UBERON_2000557>	preural 1 vertebra	structure
Benson_2012.xml	201	Manus, preaxial (lateral) centrale overlaps proximal surface of third distal carpal	1	yes	<http://purl.obolibrary.org/obo/UBERON_3010060>	centrale (fore)	<http://purl.obolibrary.org/obo/PATO_0002488>	overlapping	<http://purl.org/phenoscape/uuid/444f616c-3ebe-486b-960b-e3284df4f40a>	[proximal surface and (part_of some distal carpal bone 3)]	structure
Swartz_2012.xml	154	Glenoid position	1	offset ventrally to lie at same level as clavicular plane	<http://purl.obolibrary.org/obo/UBERON_0006657>	glenoid fossa	<http://purl.obolibrary.org/obo/PATO_0002272>	parallel to	<http://purl.obolibrary.org/obo/UBERON_0001105>	clavicle	position
Albert_2001.xml	20	Oral opening in adults	0	upper and lower jaws of equal length, oral aperture terminal	<http://purl.org/phenoscape/uuid/5cef83e7-349f-4dba-b446-14c817dab1f3>	[anterior margin and (part_of some palatoquadrate arch)]	<http://purl.obolibrary.org/obo/PATO_0001653>	aligned with	<http://purl.org/phenoscape/uuid/09871e26-d06b-4b8e-aeb0-c3a1157c5f73>	[anterior margin and (part_of some skeleton of lower jaw)]	position
Larson_1993.xml	19	Pubotibialis and puboischiotibialis muscles	1	fused	<http://purl.obolibrary.org/obo/UBERON_4200122>	pubotibialis	<http://purl.obolibrary.org/obo/PATO_0000642>	fused with	<http://purl.obolibrary.org/obo/UBERON_4200121>	puboischiotibialis	structure
Larson_1993.xml	19	Pubotibialis and puboischiotibialis muscles	0	present	<http://purl.obolibrary.org/obo/UBERON_4200122>	pubotibialis	<http://purl.obolibrary.org/obo/PATO_0000651>	unfused from	<http://purl.obolibrary.org/obo/UBERON_4200121>	puboischiotibialis	structure
Sidlauskas_Vari_2008.xml	12	Overlap of anteroventral process of sphenotic by sixth infraorbital	0	anteroventral portion of sixth infraorbital expanded and overlaps anteroventral process of sphenotic, with anterior margin of sixth infraorbital reaching or surpassing anterior border of ventral process of sphenotic that forms posterodorsal portion of the bony orbit	<http://purl.obolibrary.org/obo/UBERON_2000587>	sphenotic	<http://purl.obolibrary.org/obo/PATO_0001590>	overlap with	<http://purl.obolibrary.org/obo/UBERON_2001674>	infraorbital 6	structure
Anderson_2007.xml	145	Sacral parapophysis	1	on transverse process	<http://purl.org/phenoscape/uuid/fc53537b-0191-4f20-84de-bde836f77afd>	[parapophysis and (part_of some sacral vertebra)]	<http://purl.obolibrary.org/obo/PATO_0001668>	associated with	<http://purl.obolibrary.org/obo/UBERON_0001077>	transverse process of vertebra	structure
Bornbusch_1995.xml	20	Palatal teeth	1	in individuals of the genus <i>Hito</i> exceeding about 100 mm standard length, additional palatal toothplates develop between the lateral corners of the vomerine toothplate and the metapterygoids	<http://purl.org/phenoscape/uuid/e7e2a3ed-b3c4-4d93-9b27-2f251276f08f>	[calcareous tooth and (part_of some pharyngeal tooth plate)]	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0002396>	vomer	structure
Ruta_and_Coates_2007.xml	248	Humerus 1	0	Latissimus dorsi process offset anteriorly relative to the ectepicondyle	<http://purl.obolibrary.org/obo/UBERON_4200100>	latissimus dorsi process	<http://purl.obolibrary.org/obo/PATO_0002436>	offset	<http://purl.obolibrary.org/obo/UBERON_0006807>	ectepicondyle of humerus	position
Mayden_1989.xml	93	Dermopterotic-parietal articulation	a	relatively straight	<http://purl.obolibrary.org/obo/UBERON_2000663>	extrascapula	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0004865>	actinopterygian parietal bone	structure
OConnor_etal.xml	165	Minor metacarpal (III) projecting distally more than the major metacarpal (II)	1	present	<http://purl.org/phenoscape/uuid/a922438d-1d54-435f-a368-6580d80be3f7>	[distal region and (part_of some metacarpal bone of digit 3)]	<http://purl.obolibrary.org/obo/PATO_0001234>	distal to	<http://purl.org/phenoscape/uuid/bffee4e5-a3ef-4439-8df3-c5b393ae64b9>	[distal region and (part_of some metacarpal bone of digit 2)]	position
Vari-Harold-2001.xml	12	Anterior terminus of dentary dentition	0	not distinctly posterior of anterior terminus of premaxillary dentition	<http://purl.obolibrary.org/obo/UBERON_0011594>	dentary tooth	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001626>	premaxillary tooth	position
Vari-Harold-2001.xml	12	Anterior terminus of dentary dentition	1	distinctly posterior of anterior terminus of premaxillary dentition	<http://purl.obolibrary.org/obo/UBERON_0011594>	dentary tooth	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001626>	premaxillary tooth	position
Mayden_1989.xml	93	Dermopterotic-parietal articulation	b	dermopterotics invade parietals	<http://purl.obolibrary.org/obo/UBERON_2000663>	extrascapula	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0004865>	actinopterygian parietal bone	structure
Mayden_1989.xml	93	Dermopterotic-parietal articulation	c	strongly invaded parietals	<http://purl.obolibrary.org/obo/UBERON_2000663>	extrascapula	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0004865>	actinopterygian parietal bone	structure
Bockman_1998.xml	169	Comprimento do radial proximal 1 da nadadeira peitoral	0	igual ou pouco mais curto que o radial proximal 2	<http://purl.obolibrary.org/obo/UBERON_2002026>	pectoral fin proximal radial bone 1	<http://purl.obolibrary.org/obo/PATO_0000574>	decreased length	<http://purl.obolibrary.org/obo/UBERON_2002027>	pectoral fin proximal radial bone 2	size
Bockman_1998.xml	169	Comprimento do radial proximal 1 da nadadeira peitoral	1	nitidamente mais curto que o radial proximal 2	<http://purl.obolibrary.org/obo/UBERON_2002026>	pectoral fin proximal radial bone 1	<http://purl.obolibrary.org/obo/PATO_0000574>	decreased length	<http://purl.obolibrary.org/obo/UBERON_2002027>	pectoral fin proximal radial bone 2	size
Carroll_2007.xml	94	Plane of proximal articulating surface to the plane of the surface for articulation with the tibia and fibula	1	in the same plane	<http://purl.org/phenoscape/uuid/f51041f4-caea-493a-979e-e40778d792a7>	[articulation and (part_of some (proximal region and (part_of some femur)))]	<http://purl.obolibrary.org/obo/PATO_0001653>	aligned with	<http://purl.org/phenoscape/uuid/a747e686-a2da-435b-b10d-657eec1748ec>	[articulation and (part_of some (distal region and (part_of some femur)))]	position
Toledo-Piza_2007.xml	29	Extent of contact of first infraorbital along ventral margin of second infraorbital	2	first infraorbital extending along entire ventral margin of second infraorbital and completely overlying maxilla	<http://purl.obolibrary.org/obo/UBERON_2000223>	infraorbital 1	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001407>	infraorbital 2	position
Toledo-Piza_2007.xml	29	Extent of contact of first infraorbital along ventral margin of second infraorbital	1	first infraorbital extending along anteroventral margin of second infraorbital and overlying anterior half of maxilla	<http://purl.obolibrary.org/obo/UBERON_2000223>	infraorbital 1	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001407>	infraorbital 2	position
Toledo-Piza_2007.xml	29	Extent of contact of first infraorbital along ventral margin of second infraorbital	0	first infraorbital not extending along ventral margin of second infraorbital	<http://purl.obolibrary.org/obo/UBERON_2000223>	infraorbital 1	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2001407>	infraorbital 2	position
Ruta_and_Bolt_2006.xml	213	Humerus 11	0	radial condyle terminal	<http://purl.obolibrary.org/obo/UBERON_0012129>	radial head of humerus	<http://purl.obolibrary.org/obo/PATO_0002476>	terminal	<http://purl.obolibrary.org/obo/UBERON_0004652>	humerus diaphysis	position
Albert_2001.xml	49	Snout long	2	snout very elongate, preorbital region more than twice postorbital region, snout gracile and recurved	<http://purl.obolibrary.org/obo/UBERON_0006333>	snout	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.obolibrary.org/obo/UBERON_0000033>	head	size
Albert_2001.xml	49	Snout long	0	length of the snout (preorbital Iength); about one-third total head length in mature specimens	<http://purl.obolibrary.org/obo/UBERON_0006333>	snout	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.obolibrary.org/obo/UBERON_0000033>	head	size
Albert_2001.xml	49	Snout long	1	snout elongate, frontal, vomer and anterior portion of parasphenoid elongate; preorbital length about one half total head length or greater in mature specimens	<http://purl.obolibrary.org/obo/UBERON_0006333>	snout	<http://purl.obolibrary.org/obo/PATO_0000117>	size	<http://purl.obolibrary.org/obo/UBERON_0000033>	head	size
Benson_2012.xml	211	Manus, ungual phalanges, height:width ratio	1	high, ratio >1.5, strongly recurved and blood vessel grooves are located on the lateral surfaces of the phalanx	<http://purl.org/phenoscape/uuid/4b51bc25-375f-4c94-aba2-213271792975>	[height and (inheres_in some distal phalanx of manus)]	<http://purl.obolibrary.org/obo/PATO_0000586>	increased size	<http://purl.org/phenoscape/uuid/64fc68c6-f3fe-4287-b931-383d7206c5cd>	[width and (inheres_in some distal phalanx of manus)]	size
Tyler_etal_2003.xml	10	Dermosphenotic	0	an ossification distinctly separate from sphenotic, sometimes relatively free from skull	<http://purl.obolibrary.org/obo/UBERON_2001708>	dermosphenotic	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_0010323>	cranial skeletal system	structure
Tyler_etal_2003.xml	10	Dermosphenotic	1	fused or highly integrated with sphenotic	<http://purl.obolibrary.org/obo/UBERON_2001708>	dermosphenotic	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2000587>	sphenotic	structure
Royero_1999.xml	21	Supraoccipital process	1	truncate posteriorly and not extending beyond posterior border of cranium	<http://purl.org/phenoscape/uuid/076a7d0a-7cde-467d-8bd8-0973b2d221d8>	[posterior region and (part_of some supraoccipital crest)]	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.org/phenoscape/uuid/2ad78655-b77d-41ca-9f46-172a881b9f3e>	[posterior margin and (part_of some cranial skeletal system)]	position
Zaragueta_2004.xml	27	Hypural diastema	1	present	<http://purl.obolibrary.org/obo/UBERON_2000364>	hypural	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_2000364>	hypural	structure
Tyler_etal_2003.xml	52	Degree of hypural fusion (\+\ indicates fused together)	1	hypurals 1 + 2 fused to centrum and hypurals 3 + 4 free from centrum	<http://purl.obolibrary.org/obo/UBERON_2001563>	hypural 4	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_0001075>	vertebral centrum	structure
Zaragueta_2004.xml	30	Proximal extremity of the first uroneural	1	contacting preural centrum 1	<http://purl.obolibrary.org/obo/UBERON_2002064>	uroneural 1	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2000557>	preural 1 vertebra	position
Zaragueta_2004.xml	30	Proximal extremity of the first uroneural	0	contacting preural centrum 2	<http://purl.obolibrary.org/obo/UBERON_2002064>	uroneural 1	<http://purl.obolibrary.org/obo/PATO_0000140>	position	<http://purl.obolibrary.org/obo/UBERON_2000586>	preural 2 vertebra	position
Mo_1991_siluroids_Tbl5-8.xml	60	Articulation patterns between the basioccipital and fused complex centrum	3	completely fused	<http://purl.obolibrary.org/obo/UBERON_0001692>	basioccipital bone	<http://purl.obolibrary.org/obo/PATO_0000141>	structure	<http://purl.obolibrary.org/obo/UBERON_2001190>	Weberian vertebra	structure
Fink_Fink_1981+1996.xml	44	Ligament (termed the ligamentum primordium)	1	attaches posteriorly to the anguloarticular near its articular facet with the quadrate	<http://purl.obolibrary.org/obo/UBERON_2001828>	primordial ligament	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.obolibrary.org/obo/UBERON_0004744>	articular/anguloarticular	structure
Fink_Fink_1981+1996.xml	44	Ligament (termed the ligamentum primordium)	2	attaches to part of the adductor mandibulae muscle rather than to the lower jaw	<http://purl.obolibrary.org/obo/UBERON_2001828>	primordial ligament	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.obolibrary.org/obo/UBERON_2000311>	adductor mandibulae complex	structure
Fink_Fink_1981+1996.xml	44	Ligament (termed the ligamentum primordium)	0	extends between the maxilla adjacent to its articulation with the palatine and the dorsal tip of the anguloarticular at the coronoid process of the lower jaw	<http://purl.obolibrary.org/obo/UBERON_2001828>	primordial ligament	<http://purl.obolibrary.org/obo/PATO_0001667>	attached to	<http://purl.obolibrary.org/obo/UBERON_0004744>	articular/anguloarticular	structure
Bockman_1998.xml	118	Comprimento do membro ínfero-mediano do osso suspensor da cintura peitoral e sua relação com a bexiga natatória (modificado de MO, 1991: 87 e 88, seu caráter 48 da filogenia da familia Baqridae)	0	menor que o membro ínfero-lateral, sem contacto com a bexiga natatória	<http://purl.org/phenoscape/uuid/7c554de1-7959-402f-888b-c3b361acb797>	[anatomical projection and (ventral_to some transcapular ligament)]	<http://purl.obolibrary.org/obo/PATO_0001505>	separated from	<http://purl.obolibrary.org/obo/UBERON_0006860>	swim bladder	structure
