File	Character Number	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label						File	Character Number	Character Label												File	Character Number	Character Label															pectoral girdle (more than one element)				scapula			coracoid					clavicle				interclavicle				cliethrum				sternum				humerus				ulna				radius			carpals					metacarpals				phalanges		pelvic girdle (more than one element)			ilium			pubis		ischium		femur		tibia		fibula		tarsal					metatarsals				phalanges				digits		
Cloutier_Arratia_2004.xml	18	"Maxilla, height of the posterior part of (POPLIN & LUND 2000, char. 18; LUND et al. 1995, char. 52;  LUND 2000, char. 31; ZHU & SCHULTZE 2001, char. 55; DIETZE 2000, char. 25; ARRATIA & SCHULTZE 1991; CLOUTIER & AHLBERG 1996, char. 20-21; SCHULTZE & CUMBAA 2001, char. 31; ZHU & SCHULTZE 2001, char. 54; LUND & POPLIN 2002, char. 30 in part)"	2	deep	BSPO_0000072 and (BFO_0000050 some UBERON_0002397)	posterior region and (part of some maxilla)	PATO_0000570	increased height																																																																																																																						
Ruta_2011.xml	155	Mesomere 5	1	broadens posteriorly 	BSPO_0000072 and (BFO_0000050 some UBERON_4200161)	posterior region and (part of some mesomere 5)	PATO_0002359	broad																																																																																																																						
Nesbitt_2011.xml	343	"Fibula, proximal portion in lateral view:"	1	posterior part expanded posteriorly	BSPO_0000072 and (BFO_0000050 some BSPO_0000077) and (BFO_0000050 some UBERON_0001446)	posterior region and (part of some proximal region) and (part of some fibula)	PATO_0001602	distended																																																																																																																						
OConnor_etal.xml	103	Scapular caudal end	0	blunt (may or may not be expanded)	BSPO_0000072 and (BFO_0000050 some UBERON_0006849)	posterior region and (part of some scapula)	PATO_0001950	blunt																																																																																																																						
OConnor_etal.xml	103	Scapular caudal end	1	sharply tapered	BSPO_0000072 and (BFO_0000050 some UBERON_0006849)	posterior region and (part of some scapula)	PATO_0001500	tapered																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	0	large and round	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0000586	increased size																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	0	large and round	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0000411	circular																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	1	"small peg, usually triangular"	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0000587	decreased size																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	1	"small peg, usually triangular"	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0001875	triangular																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	2	large and triangular with distinctly serrated posterior edge	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0001875	triangular																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	2	large and triangular with distinctly serrated posterior edge	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0000586	increased size																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	2	large and triangular with distinctly serrated posterior edge	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0001206	serrated																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	3	"roughly X-shaped, equally long as wide"	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0002429	x-shaped																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	4	large inverted U-shaped plate	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0000586	increased size																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	4	large inverted U-shaped plate	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0001879 and (BFO_0000053 some PATO_0000625)	U-shaped and (bearer of some inverted)																																																																																																																						
Scott_2005.xml	33	"Posterior section of sternum, shape"	5	rectangular with a smooth posterior edge	BSPO_0000072 and (BFO_0000050 some UBERON_0000975)	posterior region and (part of some sternum)	PATO_0001867	rectangular																																																																																																																						
